source,dest,weight
citrus fruit,chewing gum,104
citrus fruit,canned vegetables,51
citrus fruit,light bulbs,20
citrus fruit,artif. sweetener,15
citrus fruit,hygiene articles,115
citrus fruit,frozen fish,63
citrus fruit,potato products,13
citrus fruit,nuts/prunes,23
citrus fruit,vinegar,36
citrus fruit,frozen dessert,54
citrus fruit,decalcifier,6
citrus fruit,spread cheese,58
citrus fruit,house keeping products,27
citrus fruit,frozen chicken,3
citrus fruit,soap,13
citrus fruit,cling film/bags,46
citrus fruit,female sanitary products,28
citrus fruit,white bread,178
citrus fruit,pet care,55
citrus fruit,Instant food products,33
citrus fruit,salty snack,143
citrus fruit,specialty cheese,46
citrus fruit,baking powder,67
citrus fruit,dish cleaner,42
citrus fruit,sliced cheese,128
citrus fruit,frozen vegetables,200
citrus fruit,whipped/sour cream,269
citrus fruit,oil,123
citrus fruit,salt,49
citrus fruit,shopping bags,270
citrus fruit,margarine,219
citrus fruit,domestic eggs,246
citrus fruit,photo/film,49
citrus fruit,hair spray,7
citrus fruit,onions,165
citrus fruit,candy,114
citrus fruit,UHT-milk,182
citrus fruit,liquor (appetizer),45
citrus fruit,pickled vegetables,83
citrus fruit,liquor,59
citrus fruit,cream cheese,172
citrus fruit,hard cheese,123
citrus fruit,ice cream,143
citrus fruit,meat,147
citrus fruit,white wine,100
citrus fruit,cleaner,18
citrus fruit,condensed milk,61
citrus fruit,specialty chocolate,126
citrus fruit,dog food,44
citrus fruit,dessert,182
citrus fruit,bottled beer,287
citrus fruit,beverages,130
citrus fruit,finished products,41
citrus fruit,popcorn,28
citrus fruit,pasta,73
citrus fruit,curd,237
citrus fruit,newspapers,267
citrus fruit,sparkling wine,34
citrus fruit,fish,19
citrus fruit,processed cheese,86
citrus fruit,grapes,121
citrus fruit,detergent,74
citrus fruit,soda,394
citrus fruit,herbs,90
citrus fruit,frozen meals,146
citrus fruit,sugar,136
citrus fruit,flour,91
citrus fruit,frozen potato products,37
citrus fruit,red/blush wine,96
citrus fruit,curd cheese,27
citrus fruit,turkey,53
citrus fruit,ham,149
citrus fruit,misc. beverages,127
citrus fruit,coffee,227
citrus fruit,berries,182
citrus fruit,canned beer,286
citrus fruit,pastry,304
citrus fruit,pork,236
citrus fruit,root vegetables,349
citrus fruit,hamburger meat,179
citrus fruit,brown bread,255
citrus fruit,sausage,315
citrus fruit,yogurt,397
citrus fruit,bottled water,317
citrus fruit,butter milk,141
citrus fruit,specialty bar,120
citrus fruit,chocolate,181
citrus fruit,packaged fruit/vegetables,73
citrus fruit,fruit/vegetable juice,236
citrus fruit,butter,245
citrus fruit,chicken,216
citrus fruit,frankfurter,241
citrus fruit,beef,237
beef,make up remover,3
beef,ready soups,6
beef,pudding powder,10
beef,specialty vegetables,2
beef,salad dressing,3
beef,tea,11
beef,rice,20
beef,flower (seeds),30
beef,kitchen utensil,1
beef,jam,15
beef,honey,7
beef,cake bar,44
beef,organic products,6
beef,softener,14
beef,cocoa drinks,4
beef,nut snack,8
beef,rubbing alcohol,2
beef,skin care,10
beef,cream,4
beef,ketchup,20
beef,syrup,12
beef,abrasive cleaner,8
beef,liqueur,6
beef,seasonal products,44
beef,cooking chocolate,4
beef,tidbits,6
beef,whisky,2
beef,candles,22
beef,male cosmetics,17
beef,dishes,55
beef,meat spreads,13
beef,cereals,17
beef,flower soil/fertilizer,6
beef,kitchen towels,18
beef,roll products,35
beef,dental care,11
beef,mayonnaise,27
beef,soft cheese,67
beef,organic sausage,7
beef,snack products,10
beef,instant coffee,26
beef,specialty fat,16
beef,mustard,48
beef,soups,21
beef,sweet spreads,36
beef,long life bakery product,104
beef,chocolate marshmallow,27
beef,rum,17
beef,sauces,27
beef,waffles,102
beef,napkins,117
beef,spices,20
beef,baby cosmetics,3
beef,brandy,20
beef,frozen fruits,6
beef,canned fruit,10
beef,zwieback,27
beef,liver loaf,27
beef,prosecco,14
beef,bathroom cleaner,8
beef,cat food,64
beef,semi-finished bread,58
beef,cookware,11
beef,canned fish,40
beef,chewing gum,80
beef,canned vegetables,32
beef,light bulbs,17
beef,artif. sweetener,13
beef,hygiene articles,86
beef,frozen fish,44
beef,potato products,8
beef,nuts/prunes,13
beef,vinegar,23
beef,frozen dessert,44
beef,decalcifier,2
beef,spread cheese,40
beef,house keeping products,24
beef,frozen chicken,1
beef,soap,11
beef,cling film/bags,32
beef,female sanitary products,20
beef,white bread,144
beef,pet care,40
beef,Instant food products,25
beef,salty snack,113
beef,specialty cheese,29
beef,baking powder,44
beef,dish cleaner,31
beef,sliced cheese,83
beef,frozen vegetables,144
beef,whipped/sour cream,198
beef,oil,97
beef,salt,39
beef,shopping bags,198
beef,margarine,159
beef,domestic eggs,188
beef,photo/film,34
beef,hair spray,5
beef,onions,112
beef,candy,84
beef,UHT-milk,120
beef,liquor (appetizer),27
beef,pickled vegetables,57
beef,liquor,50
beef,cream cheese,120
beef,hard cheese,85
beef,ice cream,99
beef,meat,100
beef,white wine,88
beef,cleaner,9
beef,condensed milk,45
beef,specialty chocolate,97
beef,dog food,33
beef,dessert,132
beef,bottled beer,205
beef,beverages,113
beef,finished products,29
beef,popcorn,19
beef,pasta,58
beef,curd,184
beef,newspapers,194
beef,sparkling wine,22
beef,fish,17
beef,processed cheese,62
beef,grapes,98
beef,detergent,59
beef,soda,296
beef,herbs,71
beef,frozen meals,95
beef,sugar,100
beef,flour,64
beef,frozen potato products,33
beef,red/blush wine,71
beef,curd cheese,22
beef,turkey,39
beef,ham,106
beef,misc. beverages,80
beef,coffee,160
beef,berries,117
beef,canned beer,226
beef,pastry,239
beef,pork,182
beef,root vegetables,263
beef,hamburger meat,127
beef,brown bread,196
beef,sausage,225
beef,yogurt,285
beef,bottled water,236
beef,butter milk,111
beef,specialty bar,94
beef,chocolate,140
beef,packaged fruit/vegetables,62
beef,fruit/vegetable juice,172
beef,butter,181
beef,chicken,153
beef,frankfurter,178
frankfurter,make up remover,2
frankfurter,ready soups,6
frankfurter,pudding powder,6
frankfurter,specialty vegetables,4
frankfurter,salad dressing,2
frankfurter,tea,10
frankfurter,rice,18
frankfurter,flower (seeds),22
frankfurter,jam,12
frankfurter,honey,4
frankfurter,cake bar,37
frankfurter,organic products,6
frankfurter,softener,17
frankfurter,cocoa drinks,6
frankfurter,nut snack,7
frankfurter,rubbing alcohol,2
frankfurter,skin care,6
frankfurter,cream,3
frankfurter,ketchup,14
frankfurter,syrup,7
frankfurter,abrasive cleaner,11
frankfurter,liqueur,4
frankfurter,seasonal products,48
frankfurter,cooking chocolate,4
frankfurter,tidbits,12
frankfurter,whisky,3
frankfurter,candles,24
frankfurter,male cosmetics,12
frankfurter,dishes,57
frankfurter,meat spreads,12
frankfurter,cereals,14
frankfurter,flower soil/fertilizer,9
frankfurter,kitchen towels,11
frankfurter,roll products,31
frankfurter,dental care,10
frankfurter,mayonnaise,37
frankfurter,soft cheese,50
frankfurter,organic sausage,6
frankfurter,snack products,15
frankfurter,instant coffee,21
frankfurter,specialty fat,13
frankfurter,mustard,37
frankfurter,soups,20
frankfurter,sweet spreads,31
frankfurter,bags,2
frankfurter,long life bakery product,97
frankfurter,chocolate marshmallow,20
frankfurter,rum,13
frankfurter,sauces,19
frankfurter,waffles,95
frankfurter,napkins,110
frankfurter,spices,19
frankfurter,baby cosmetics,2
frankfurter,brandy,23
frankfurter,frozen fruits,4
frankfurter,canned fruit,11
frankfurter,zwieback,35
frankfurter,liver loaf,25
frankfurter,prosecco,9
frankfurter,bathroom cleaner,7
frankfurter,cat food,63
frankfurter,semi-finished bread,61
frankfurter,cookware,9
frankfurter,canned fish,37
frankfurter,chewing gum,71
frankfurter,canned vegetables,29
frankfurter,light bulbs,14
frankfurter,artif. sweetener,13
frankfurter,hygiene articles,69
frankfurter,frozen fish,40
frankfurter,potato products,11
frankfurter,nuts/prunes,14
frankfurter,vinegar,25
frankfurter,frozen dessert,42
frankfurter,decalcifier,5
frankfurter,spread cheese,42
frankfurter,house keeping products,22
frankfurter,frozen chicken,3
frankfurter,soap,8
frankfurter,cling film/bags,26
frankfurter,female sanitary products,19
frankfurter,white bread,119
frankfurter,pet care,42
frankfurter,Instant food products,28
frankfurter,salty snack,108
frankfurter,specialty cheese,37
frankfurter,baking powder,49
frankfurter,dish cleaner,25
frankfurter,sliced cheese,89
frankfurter,frozen vegetables,145
frankfurter,whipped/sour cream,197
frankfurter,oil,94
frankfurter,salt,38
frankfurter,shopping bags,193
frankfurter,margarine,154
frankfurter,domestic eggs,177
frankfurter,photo/film,38
frankfurter,hair spray,3
frankfurter,onions,135
frankfurter,candy,76
frankfurter,UHT-milk,127
frankfurter,liquor (appetizer),28
frankfurter,pickled vegetables,49
frankfurter,liquor,46
frankfurter,cream cheese,120
frankfurter,hard cheese,99
frankfurter,ice cream,110
frankfurter,meat,122
frankfurter,white wine,77
frankfurter,cleaner,11
frankfurter,condensed milk,49
frankfurter,specialty chocolate,88
frankfurter,dog food,23
frankfurter,dessert,131
frankfurter,bottled beer,207
frankfurter,beverages,100
frankfurter,finished products,25
frankfurter,popcorn,24
frankfurter,pasta,55
frankfurter,curd,177
frankfurter,newspapers,169
frankfurter,sparkling wine,20
frankfurter,fish,17
frankfurter,processed cheese,52
frankfurter,grapes,93
frankfurter,detergent,54
frankfurter,soda,287
frankfurter,herbs,70
frankfurter,frozen meals,104
frankfurter,sugar,84
frankfurter,flour,61
frankfurter,frozen potato products,30
frankfurter,red/blush wine,57
frankfurter,curd cheese,20
frankfurter,turkey,43
frankfurter,ham,122
frankfurter,misc. beverages,93
frankfurter,coffee,177
frankfurter,berries,131
frankfurter,canned beer,219
frankfurter,pastry,216
frankfurter,pork,190
frankfurter,root vegetables,266
frankfurter,hamburger meat,140
frankfurter,brown bread,189
frankfurter,sausage,264
frankfurter,yogurt,283
frankfurter,bottled water,234
frankfurter,butter milk,104
frankfurter,specialty bar,83
frankfurter,chocolate,124
frankfurter,packaged fruit/vegetables,67
frankfurter,fruit/vegetable juice,153
frankfurter,butter,185
frankfurter,chicken,178
chicken,toilet cleaner,1
chicken,make up remover,3
chicken,ready soups,5
chicken,pudding powder,8
chicken,specialty vegetables,3
chicken,salad dressing,2
chicken,tea,11
chicken,rice,25
chicken,flower (seeds),18
chicken,jam,15
chicken,honey,5
chicken,cake bar,42
chicken,organic products,4
chicken,softener,16
chicken,cocoa drinks,5
chicken,nut snack,8
chicken,rubbing alcohol,2
chicken,skin care,7
chicken,cream,3
chicken,ketchup,10
chicken,syrup,11
chicken,abrasive cleaner,10
chicken,liqueur,4
chicken,seasonal products,51
chicken,cooking chocolate,8
chicken,tidbits,7
chicken,whisky,4
chicken,candles,20
chicken,male cosmetics,13
chicken,dishes,57
chicken,meat spreads,15
chicken,cereals,21
chicken,flower soil/fertilizer,10
chicken,kitchen towels,12
chicken,roll products,31
chicken,dental care,13
chicken,mayonnaise,29
chicken,soft cheese,50
chicken,organic sausage,10
chicken,snack products,14
chicken,instant coffee,26
chicken,specialty fat,13
chicken,mustard,39
chicken,soups,24
chicken,sweet spreads,31
chicken,bags,3
chicken,long life bakery product,75
chicken,chocolate marshmallow,19
chicken,rum,15
chicken,sauces,19
chicken,waffles,86
chicken,napkins,105
chicken,spices,10
chicken,baby cosmetics,2
chicken,brandy,20
chicken,frozen fruits,6
chicken,canned fruit,10
chicken,zwieback,22
chicken,liver loaf,25
chicken,prosecco,11
chicken,bathroom cleaner,4
chicken,cat food,63
chicken,semi-finished bread,62
chicken,cookware,6
chicken,canned fish,39
chicken,chewing gum,78
chicken,canned vegetables,32
chicken,light bulbs,12
chicken,artif. sweetener,10
chicken,hygiene articles,71
chicken,frozen fish,44
chicken,potato products,8
chicken,nuts/prunes,17
chicken,vinegar,20
chicken,frozen dessert,34
chicken,decalcifier,3
chicken,spread cheese,39
chicken,house keeping products,18
chicken,frozen chicken,1
chicken,soap,6
chicken,cling film/bags,24
chicken,female sanitary products,22
chicken,white bread,117
chicken,pet care,42
chicken,Instant food products,24
chicken,salty snack,95
chicken,specialty cheese,25
chicken,baking powder,50
chicken,dish cleaner,25
chicken,sliced cheese,76
chicken,frozen vegetables,141
chicken,whipped/sour cream,168
chicken,oil,95
chicken,salt,33
chicken,shopping bags,184
chicken,margarine,137
chicken,domestic eggs,164
chicken,photo/film,28
chicken,hair spray,4
chicken,onions,123
chicken,candy,80
chicken,UHT-milk,110
chicken,liquor (appetizer),29
chicken,pickled vegetables,49
chicken,liquor,37
chicken,cream cheese,115
chicken,hard cheese,84
chicken,ice cream,100
chicken,meat,99
chicken,white wine,65
chicken,cleaner,12
chicken,condensed milk,41
chicken,specialty chocolate,71
chicken,dog food,27
chicken,dessert,115
chicken,bottled beer,186
chicken,beverages,93
chicken,finished products,25
chicken,popcorn,23
chicken,pasta,49
chicken,curd,163
chicken,newspapers,166
chicken,sparkling wine,18
chicken,fish,14
chicken,processed cheese,45
chicken,grapes,87
chicken,detergent,56
chicken,soda,260
chicken,herbs,65
chicken,frozen meals,92
chicken,sugar,94
chicken,flour,60
chicken,frozen potato products,23
chicken,red/blush wine,62
chicken,curd cheese,21
chicken,turkey,34
chicken,ham,103
chicken,misc. beverages,80
chicken,coffee,146
chicken,berries,113
chicken,canned beer,194
chicken,pastry,203
chicken,pork,159
chicken,root vegetables,237
chicken,hamburger meat,116
chicken,brown bread,160
chicken,sausage,230
chicken,yogurt,254
chicken,bottled water,213
chicken,butter milk,110
chicken,specialty bar,71
chicken,chocolate,127
chicken,packaged fruit/vegetables,57
chicken,fruit/vegetable juice,148
chicken,butter,156
butter,toilet cleaner,3
butter,make up remover,2
butter,ready soups,9
butter,pudding powder,9
butter,specialty vegetables,8
butter,salad dressing,4
butter,tea,16
butter,rice,23
butter,flower (seeds),28
butter,kitchen utensil,1
butter,jam,15
butter,honey,7
butter,cake bar,47
butter,organic products,8
butter,softener,21
butter,cocoa drinks,4
butter,nut snack,14
butter,rubbing alcohol,1
butter,skin care,10
butter,cream,6
butter,ketchup,16
butter,syrup,7
butter,abrasive cleaner,13
butter,liqueur,4
butter,seasonal products,58
butter,cooking chocolate,6
butter,tidbits,13
butter,whisky,4
butter,candles,28
butter,male cosmetics,15
butter,dishes,69
butter,meat spreads,16
butter,cereals,16
butter,flower soil/fertilizer,5
butter,kitchen towels,18
butter,roll products,37
butter,dental care,16
butter,mayonnaise,42
butter,soft cheese,77
butter,organic sausage,7
butter,snack products,12
butter,instant coffee,31
butter,specialty fat,23
butter,mustard,55
butter,soups,28
butter,sweet spreads,30
butter,bags,4
butter,long life bakery product,112
butter,chocolate marshmallow,29
butter,rum,18
butter,sauces,21
butter,waffles,111
butter,napkins,131
butter,spices,24
butter,baby cosmetics,1
butter,brandy,18
butter,frozen fruits,7
butter,canned fruit,8
butter,zwieback,35
butter,liver loaf,24
butter,prosecco,8
butter,bathroom cleaner,6
butter,cat food,84
butter,semi-finished bread,64
butter,cookware,11
butter,canned fish,51
butter,chewing gum,89
butter,canned vegetables,38
butter,light bulbs,19
butter,artif. sweetener,16
butter,hygiene articles,96
butter,frozen fish,54
butter,potato products,14
butter,nuts/prunes,14
butter,vinegar,26
butter,frozen dessert,41
butter,decalcifier,6
butter,spread cheese,53
butter,house keeping products,29
butter,frozen chicken,2
butter,soap,9
butter,cling film/bags,45
butter,female sanitary products,25
butter,white bread,149
butter,pet care,45
butter,Instant food products,28
butter,salty snack,120
butter,specialty cheese,37
butter,baking powder,53
butter,dish cleaner,33
butter,sliced cheese,88
butter,frozen vegetables,152
butter,whipped/sour cream,214
butter,oil,103
butter,salt,47
butter,shopping bags,233
butter,margarine,176
butter,domestic eggs,203
butter,photo/film,43
butter,hair spray,5
butter,onions,124
butter,candy,99
butter,UHT-milk,144
butter,liquor (appetizer),32
butter,pickled vegetables,63
butter,liquor,50
butter,cream cheese,148
butter,hard cheese,97
butter,ice cream,110
butter,meat,106
butter,white wine,77
butter,cleaner,15
butter,condensed milk,49
butter,specialty chocolate,91
butter,dog food,37
butter,dessert,145
butter,bottled beer,227
butter,beverages,115
butter,finished products,24
butter,popcorn,26
butter,pasta,63
butter,curd,204
butter,newspapers,211
butter,sparkling wine,26
butter,fish,13
butter,processed cheese,74
butter,grapes,93
butter,detergent,64
butter,soda,316
butter,herbs,73
