source,dest,weight
citrus fruit,margarine,94
citrus fruit,domestic eggs,94
citrus fruit,photo/film,15
citrus fruit,hair spray,1
citrus fruit,onions,56
citrus fruit,candy,54
citrus fruit,UHT-milk,51
citrus fruit,liquor (appetizer),15
citrus fruit,pickled vegetables,34
citrus fruit,liquor,21
citrus fruit,cream cheese,55
citrus fruit,hard cheese,42
citrus fruit,ice cream,46
citrus fruit,meat,51
citrus fruit,white wine,45
citrus fruit,cleaner,6
citrus fruit,condensed milk,23
citrus fruit,specialty chocolate,61
citrus fruit,dog food,10
citrus fruit,dessert,71
citrus fruit,bottled beer,123
citrus fruit,beverages,41
citrus fruit,finished products,9
citrus fruit,popcorn,9
citrus fruit,pasta,30
citrus fruit,curd,100
citrus fruit,newspapers,112
citrus fruit,sparkling wine,10
citrus fruit,fish,8
citrus fruit,processed cheese,26
citrus fruit,grapes,45
citrus fruit,detergent,19
citrus fruit,soda,254
citrus fruit,herbs,29
citrus fruit,frozen meals,56
citrus fruit,sugar,65
citrus fruit,flour,27
citrus fruit,frozen potato products,16
citrus fruit,red/blush wine,28
citrus fruit,curd cheese,7
citrus fruit,turkey,17
citrus fruit,ham,62
citrus fruit,misc. beverages,45
citrus fruit,coffee,85
citrus fruit,berries,58
citrus fruit,canned beer,133
citrus fruit,pastry,145
citrus fruit,pork,99
citrus fruit,root vegetables,178
citrus fruit,hamburger meat,73
citrus fruit,brown bread,109
citrus fruit,sausage,153
citrus fruit,yogurt,227
citrus fruit,bottled water,176
citrus fruit,butter milk,46
citrus fruit,specialty bar,51
citrus fruit,chocolate,74
citrus fruit,packaged fruit/vegetables,20
citrus fruit,fruit/vegetable juice,106
citrus fruit,butter,105
citrus fruit,chicken,91
citrus fruit,frankfurter,116
citrus fruit,beef,113
beef,toilet cleaner,1
beef,make up remover,1
beef,ready soups,2
beef,pudding powder,1
beef,specialty vegetables,1
beef,salad dressing,3
beef,tea,5
beef,rice,6
beef,flower (seeds),8
beef,jam,5
beef,cake bar,10
beef,organic products,2
beef,softener,5
beef,cocoa drinks,4
beef,nut snack,4
beef,rubbing alcohol,1
beef,skin care,3
beef,cream,2
beef,ketchup,3
beef,syrup,3
beef,abrasive cleaner,4
beef,liqueur,2
beef,seasonal products,13
beef,cooking chocolate,1
beef,tidbits,5
beef,whisky,3
beef,candles,13
beef,male cosmetics,8
beef,dishes,13
beef,meat spreads,6
beef,cereals,5
beef,flower soil/fertilizer,6
beef,kitchen towels,5
beef,roll products,12
beef,dental care,4
beef,mayonnaise,5
beef,soft cheese,29
beef,organic sausage,3
beef,snack products,6
beef,instant coffee,11
beef,specialty fat,5
beef,mustard,11
beef,soups,4
beef,sweet spreads,12
beef,bags,1
beef,long life bakery product,32
beef,chocolate marshmallow,7
beef,rum,6
beef,sauces,3
beef,waffles,42
beef,napkins,39
beef,spices,7
beef,baby cosmetics,1
beef,brandy,5
beef,canned fruit,1
beef,zwieback,7
beef,liver loaf,9
beef,prosecco,4
beef,cat food,17
beef,semi-finished bread,24
beef,cookware,3
beef,canned fish,10
beef,chewing gum,27
beef,canned vegetables,10
beef,light bulbs,5
beef,artif. sweetener,3
beef,hygiene articles,29
beef,frozen fish,18
beef,potato products,10
beef,nuts/prunes,1
beef,vinegar,6
beef,frozen dessert,15
beef,decalcifier,3
beef,spread cheese,9
beef,house keeping products,6
beef,soap,1
beef,cling film/bags,9
beef,female sanitary products,6
beef,white bread,49
beef,pet care,12
beef,Instant food products,9
beef,salty snack,38
beef,specialty cheese,11
beef,baking powder,17
beef,dish cleaner,12
beef,sliced cheese,23
beef,frozen vegetables,61
beef,whipped/sour cream,88
beef,oil,33
beef,salt,13
beef,shopping bags,76
beef,margarine,62
beef,domestic eggs,64
beef,photo/film,6
beef,hair spray,1
beef,onions,31
beef,candy,36
beef,UHT-milk,41
beef,liquor (appetizer),13
beef,pickled vegetables,14
beef,liquor,12
beef,cream cheese,36
beef,hard cheese,26
beef,ice cream,36
beef,meat,33
beef,white wine,26
beef,cleaner,4
beef,condensed milk,13
beef,specialty chocolate,24
beef,dog food,5
beef,dessert,34
beef,bottled beer,81
beef,beverages,35
beef,finished products,11
beef,popcorn,2
beef,pasta,14
beef,curd,67
beef,newspapers,78
beef,sparkling wine,11
beef,fish,4
beef,processed cheese,21
beef,grapes,34
beef,detergent,22
beef,soda,167
beef,herbs,23
beef,frozen meals,31
beef,sugar,24
beef,flour,21
beef,frozen potato products,9
beef,red/blush wine,20
beef,curd cheese,5
beef,turkey,10
beef,ham,33
beef,misc. beverages,32
beef,coffee,52
beef,berries,44
beef,canned beer,73
beef,pastry,96
beef,pork,71
beef,root vegetables,129
beef,hamburger meat,43
beef,brown bread,74
beef,sausage,100
beef,yogurt,150
beef,bottled water,101
beef,butter milk,42
beef,specialty bar,30
beef,chocolate,57
beef,packaged fruit/vegetables,17
beef,fruit/vegetable juice,76
beef,butter,80
beef,chicken,45
beef,frankfurter,78
frankfurter,preservation products,1
frankfurter,toilet cleaner,1
frankfurter,make up remover,1
frankfurter,ready soups,3
frankfurter,pudding powder,5
frankfurter,specialty vegetables,2
frankfurter,tea,3
frankfurter,rice,10
frankfurter,flower (seeds),9
frankfurter,jam,1
frankfurter,honey,3
frankfurter,cake bar,20
frankfurter,organic products,2
frankfurter,softener,9
frankfurter,cocoa drinks,6
frankfurter,nut snack,1
frankfurter,rubbing alcohol,2
frankfurter,skin care,7
frankfurter,cream,2
frankfurter,ketchup,6
frankfurter,syrup,2
frankfurter,abrasive cleaner,6
frankfurter,liqueur,1
frankfurter,seasonal products,16
frankfurter,cooking chocolate,2
frankfurter,tidbits,3
frankfurter,whisky,1
frankfurter,candles,13
frankfurter,male cosmetics,6
frankfurter,dishes,22
frankfurter,meat spreads,5
frankfurter,cereals,3
frankfurter,flower soil/fertilizer,2
frankfurter,kitchen towels,6
frankfurter,roll products,14
frankfurter,dental care,6
frankfurter,mayonnaise,15
frankfurter,soft cheese,26
frankfurter,organic sausage,2
frankfurter,snack products,6
frankfurter,instant coffee,13
frankfurter,specialty fat,7
frankfurter,mustard,16
frankfurter,soups,9
frankfurter,sweet spreads,11
frankfurter,bags,1
frankfurter,long life bakery product,45
frankfurter,chocolate marshmallow,7
frankfurter,rum,5
frankfurter,sauces,9
frankfurter,waffles,48
frankfurter,napkins,44
frankfurter,spices,3
frankfurter,baby cosmetics,2
frankfurter,brandy,5
frankfurter,canned fruit,5
frankfurter,zwieback,11
frankfurter,liver loaf,6
frankfurter,prosecco,3
frankfurter,bathroom cleaner,3
frankfurter,cat food,28
frankfurter,semi-finished bread,23
frankfurter,cookware,1
frankfurter,canned fish,19
frankfurter,chewing gum,30
frankfurter,canned vegetables,14
frankfurter,light bulbs,4
frankfurter,artif. sweetener,6
frankfurter,hygiene articles,36
frankfurter,frozen fish,12
frankfurter,potato products,4
frankfurter,nuts/prunes,5
frankfurter,vinegar,13
frankfurter,frozen dessert,18
frankfurter,spread cheese,16
frankfurter,house keeping products,8
frankfurter,soap,1
frankfurter,cling film/bags,10
frankfurter,female sanitary products,4
frankfurter,white bread,52
frankfurter,pet care,16
frankfurter,Instant food products,7
frankfurter,salty snack,42
frankfurter,specialty cheese,15
frankfurter,baking powder,14
frankfurter,dish cleaner,10
frankfurter,sliced cheese,31
frankfurter,frozen vegetables,70
frankfurter,whipped/sour cream,105
frankfurter,oil,25
frankfurter,salt,17
frankfurter,shopping bags,96
frankfurter,margarine,93
frankfurter,domestic eggs,87
frankfurter,photo/film,13
frankfurter,hair spray,2
frankfurter,onions,53
frankfurter,candy,34
frankfurter,UHT-milk,59
frankfurter,liquor (appetizer),6
frankfurter,pickled vegetables,20
frankfurter,liquor,19
frankfurter,cream cheese,51
frankfurter,hard cheese,35
frankfurter,ice cream,33
frankfurter,meat,33
frankfurter,white wine,32
frankfurter,cleaner,3
frankfurter,condensed milk,14
frankfurter,specialty chocolate,42
frankfurter,dog food,12
frankfurter,dessert,36
frankfurter,bottled beer,97
frankfurter,beverages,37
frankfurter,finished products,10
frankfurter,popcorn,4
frankfurter,pasta,14
frankfurter,curd,77
frankfurter,newspapers,77
frankfurter,sparkling wine,8
frankfurter,fish,5
frankfurter,processed cheese,26
frankfurter,grapes,43
frankfurter,detergent,25
frankfurter,soda,199
frankfurter,herbs,24
frankfurter,frozen meals,35
frankfurter,sugar,44
frankfurter,flour,22
frankfurter,frozen potato products,16
frankfurter,red/blush wine,33
frankfurter,curd cheese,10
frankfurter,turkey,10
frankfurter,ham,41
frankfurter,misc. beverages,51
frankfurter,coffee,78
frankfurter,berries,43
frankfurter,canned beer,107
frankfurter,pastry,117
frankfurter,pork,68
frankfurter,root vegetables,152
frankfurter,hamburger meat,56
frankfurter,brown bread,87
frankfurter,sausage,121
frankfurter,yogurt,164
frankfurter,bottled water,147
frankfurter,butter milk,39
frankfurter,specialty bar,42
frankfurter,chocolate,67
frankfurter,packaged fruit/vegetables,21
frankfurter,fruit/vegetable juice,76
frankfurter,butter,85
frankfurter,chicken,64
chicken,ready soups,4
chicken,pudding powder,1
chicken,specialty vegetables,1
chicken,salad dressing,1
chicken,tea,6
chicken,rice,5
chicken,flower (seeds),10
chicken,jam,3
chicken,honey,1
chicken,cake bar,12
chicken,organic products,3
chicken,softener,6
chicken,cocoa drinks,1
chicken,nut snack,4
chicken,skin care,6
chicken,cream,4
chicken,ketchup,3
chicken,syrup,1
chicken,abrasive cleaner,2
chicken,seasonal products,12
chicken,tidbits,1
chicken,whisky,1
chicken,candles,10
chicken,male cosmetics,8
chicken,dishes,14
chicken,meat spreads,6
chicken,cereals,8
chicken,flower soil/fertilizer,4
chicken,kitchen towels,5
chicken,roll products,12
chicken,dental care,2
chicken,mayonnaise,8
chicken,soft cheese,22
chicken,organic sausage,2
chicken,snack products,4
chicken,instant coffee,8
chicken,specialty fat,3
chicken,mustard,7
chicken,soups,13
chicken,sweet spreads,7
chicken,long life bakery product,31
chicken,chocolate marshmallow,4
chicken,rum,4
chicken,sauces,1
chicken,waffles,46
chicken,napkins,38
chicken,spices,7
chicken,brandy,2
chicken,canned fruit,4
chicken,zwieback,11
chicken,liver loaf,7
chicken,prosecco,1
chicken,bathroom cleaner,3
chicken,cat food,15
chicken,semi-finished bread,12
chicken,cookware,1
chicken,canned fish,14
chicken,chewing gum,25
chicken,canned vegetables,13
chicken,light bulbs,4
chicken,artif. sweetener,1
chicken,hygiene articles,26
chicken,frozen fish,9
chicken,potato products,2
chicken,nuts/prunes,5
chicken,vinegar,6
chicken,frozen dessert,13
chicken,decalcifier,1
chicken,spread cheese,7
chicken,house keeping products,9
chicken,soap,3
chicken,cling film/bags,5
chicken,female sanitary products,5
chicken,white bread,46
chicken,pet care,9
chicken,Instant food products,12
chicken,salty snack,36
chicken,specialty cheese,4
chicken,baking powder,13
chicken,dish cleaner,11
chicken,sliced cheese,21
chicken,frozen vegetables,50
chicken,whipped/sour cream,69
chicken,oil,28
chicken,salt,13
chicken,shopping bags,77
chicken,margarine,61
chicken,domestic eggs,61
chicken,photo/film,8
chicken,hair spray,2
chicken,onions,42
chicken,candy,24
chicken,UHT-milk,41
chicken,liquor (appetizer),8
chicken,pickled vegetables,14
chicken,liquor,20
chicken,cream cheese,39
chicken,hard cheese,32
chicken,ice cream,19
chicken,meat,21
chicken,white wine,27
chicken,cleaner,1
chicken,condensed milk,11
chicken,specialty chocolate,26
chicken,dog food,11
chicken,dessert,28
chicken,bottled beer,66
chicken,beverages,25
chicken,finished products,7
chicken,popcorn,7
chicken,pasta,11
chicken,curd,61
chicken,newspapers,76
chicken,sparkling wine,7
chicken,fish,4
chicken,processed cheese,22
chicken,grapes,31
chicken,detergent,20
chicken,soda,131
chicken,herbs,19
chicken,frozen meals,32
chicken,sugar,38
chicken,flour,16
chicken,frozen potato products,6
chicken,red/blush wine,18
chicken,curd cheese,7
chicken,turkey,15
chicken,ham,24
chicken,misc. beverages,21
chicken,coffee,47
chicken,berries,30
chicken,canned beer,75
chicken,pastry,82
chicken,pork,58
chicken,root vegetables,95
chicken,hamburger meat,37
chicken,brown bread,60
chicken,sausage,92
chicken,yogurt,121
chicken,bottled water,97
chicken,butter milk,26
chicken,specialty bar,23
chicken,chocolate,37
chicken,packaged fruit/vegetables,18
chicken,fruit/vegetable juice,71
chicken,butter,74
butter,make up remover,2
butter,ready soups,1
butter,pudding powder,1
butter,salad dressing,1
butter,tea,4
butter,rice,6
butter,flower (seeds),9
butter,kitchen utensil,1
butter,jam,5
butter,honey,3
butter,cake bar,14
butter,organic products,1
butter,softener,5
butter,cocoa drinks,3
butter,nut snack,5
butter,skin care,4
butter,cream,2
butter,ketchup,2
butter,syrup,4
butter,abrasive cleaner,5
butter,liqueur,3
butter,seasonal products,16
butter,cooking chocolate,1
butter,tidbits,2
butter,whisky,2
butter,candles,10
butter,male cosmetics,6
butter,dishes,13
butter,meat spreads,8
butter,cereals,5
butter,flower soil/fertilizer,3
butter,kitchen towels,5
butter,roll products,14
butter,dental care,8
butter,mayonnaise,6
butter,soft cheese,29
butter,organic sausage,5
butter,snack products,3
butter,instant coffee,5
butter,specialty fat,1
butter,mustard,17
butter,soups,5
butter,sweet spreads,6
butter,long life bakery product,35
butter,chocolate marshmallow,7
butter,rum,4
butter,sauces,5
butter,waffles,38
butter,napkins,44
butter,spices,10
butter,brandy,2
butter,frozen fruits,3
butter,canned fruit,2
butter,zwieback,12
butter,liver loaf,6
butter,cat food,16
butter,semi-finished bread,19
butter,cookware,4
butter,canned fish,13
butter,chewing gum,38
butter,canned vegetables,13
butter,light bulbs,6
butter,artif. sweetener,5
butter,hygiene articles,29
butter,frozen fish,18
butter,potato products,5
butter,nuts/prunes,8
butter,vinegar,11
butter,frozen dessert,9
butter,decalcifier,1
butter,spread cheese,13
butter,house keeping products,4
butter,soap,1
butter,cling film/bags,8
butter,female sanitary products,10
butter,white bread,52
butter,pet care,12
butter,Instant food products,8
butter,salty snack,49
butter,specialty cheese,10
butter,baking powder,21
butter,dish cleaner,12
butter,sliced cheese,27
butter,frozen vegetables,50
butter,whipped/sour cream,82
butter,oil,36
butter,salt,11
butter,shopping bags,98
butter,margarine,72
butter,domestic eggs,64
butter,photo/film,15
butter,hair spray,1
butter,onions,41
butter,candy,31
butter,UHT-milk,41
butter,liquor (appetizer),9
butter,pickled vegetables,22
butter,liquor,9
butter,cream cheese,60
butter,hard cheese,35
butter,ice cream,41
butter,meat,42
butter,white wine,23
butter,cleaner,4
butter,condensed milk,15
butter,specialty chocolate,35
butter,dog food,14
butter,dessert,43
butter,bottled beer,82
butter,beverages,34
butter,finished products,13
butter,popcorn,10
butter,pasta,19
butter,curd,63
butter,newspapers,90
butter,sparkling wine,3
butter,fish,4
butter,processed cheese,21
butter,grapes,36
butter,detergent,21
butter,soda,173
butter,herbs,18
butter,frozen meals,38
butter,sugar,37
butter,flour,15
butter,frozen potato products,8
butter,red/blush wine,24
butter,curd cheese,4
butter,turkey,14
butter,ham,39
butter,misc. beverages,27
butter,coffee,71
butter,berries,41
butter,canned beer,96
butter,pastry,101
butter,pork,64
butter,root vegetables,129
butter,hamburger meat,38
butter,brown bread,68
butter,sausage,128
butter,yogurt,175
butter,bottled water,129
butter,butter milk,39
butter,specialty bar,37
butter,chocolate,47
butter,packaged fruit/vegetables,15
butter,fruit/vegetable juice,76
fruit/vegetable juice,ready soups,1
fruit/vegetable juice,pudding powder,1
fruit/vegetable juice,specialty vegetables,2
fruit/vegetable juice,salad dressing,1
fruit/vegetable juice,tea,3
fruit/vegetable juice,rice,3
fruit/vegetable juice,flower (seeds),12
fruit/vegetable juice,jam,4
fruit/vegetable juice,honey,4
fruit/vegetable juice,cake bar,12
fruit/vegetable juice,softener,4
fruit/vegetable juice,cocoa drinks,4
fruit/vegetable juice,nut snack,4
fruit/vegetable juice,rubbing alcohol,1
fruit/vegetable juice,skin care,3
fruit/vegetable juice,cream,2
fruit/vegetable juice,ketchup,3
fruit/vegetable juice,syrup,2
fruit/vegetable juice,seasonal products,21
fruit/vegetable juice,tidbits,3
fruit/vegetable juice,whisky,2
fruit/vegetable juice,candles,11
fruit/vegetable juice,male cosmetics,5
fruit/vegetable juice,dishes,23
fruit/vegetable juice,meat spreads,3
fruit/vegetable juice,cereals,6
fruit/vegetable juice,flower soil/fertilizer,2
fruit/vegetable juice,kitchen towels,5
fruit/vegetable juice,roll products,9
fruit/vegetable juice,dental care,6
fruit/vegetable juice,mayonnaise,6
fruit/vegetable juice,soft cheese,15
fruit/vegetable juice,organic sausage,3
fruit/vegetable juice,snack products,5
fruit/vegetable juice,instant coffee,7
fruit/vegetable juice,specialty fat,3
fruit/vegetable juice,mustard,13
fruit/vegetable juice,soups,6
fruit/vegetable juice,sweet spreads,7
fruit/vegetable juice,bags,1
fruit/vegetable juice,long life bakery product,46
fruit/vegetable juice,chocolate marshmallow,7
fruit/vegetable juice,rum,2
